seed,node,numArrivals,numDepartures,avgQueueLength,avgWaitTime,avgResponse,busyTime,waitTime,unavailableTime,responseTime,lastEventTime,troughput,utilization,unavailable
1568697400,Queue Wait,10000.0,10000.0,5.699699999999998,18.22870245004537,21.421741799090665,31930.393490452996,182287.02450045367,8614.536460391293,214217.41799090666,45133.64367626212,0.2215642076613341,0.7074632334026838,0.19086729452162704
1568697400,Queue,10000.0,10000.0,2.5590000000000104,3.892974504133493,7.09078141120009,31978.06907066597,38929.74504133493,0.0,70907.8141120009,45121.21993349152,0.22162521347472333,0.7087146384295793,0.0
1568697400,Source,10000.0,10000.0,1.0,0.0,4.511370883660211,45113.70883660211,0.0,0.0,45113.70883660211,45113.70883660211,0.2216621124239446,1.0,0.0
1833660171,Queue Wait,10000.0,10000.0,4.364899999999994,12.91630925759992,16.117393119922323,32010.838623224023,129163.09257599921,8362.110811604101,161173.93119922324,46263.955898181295,0.21615099283788472,0.6919174549983179,0.18074785541486366
1833660171,Queue,10000.0,10000.0,2.5339999999999923,3.8480771663770503,7.048848692736292,32007.715263592414,38480.7716637705,0.0,70488.48692736292,46220.120640201145,0.2163559908864072,0.6925060951864517,0.0
1833660171,Source,10000.0,10000.0,1.0,0.0,4.6212498380398825,46212.49838039883,0.0,0.0,46212.49838039883,46212.49838039883,0.21639167650458668,1.0,0.0
1358201022,Queue Wait,10000.0,10000.0,4.991800000000012,15.331771402508442,18.52719769526641,31954.262927579657,153317.71402508442,8038.697002799367,185271.9769526641,44708.790926973474,0.2236696585316704,0.7147199077642956,0.17980126136556965
1358201022,Queue,10000.0,10000.0,2.695400000000003,4.299347757379619,7.500990024477995,32016.42267098376,42993.47757379618,0.0,75009.90024477994,44705.03096239905,0.22368847050818283,0.7161704618415867,0.0
1358201022,Source,10000.0,10000.0,1.0,0.0,4.470059435800174,44700.59435800174,0.0,0.0,44700.59435800174,44700.59435800174,0.22371067194120933,1.0,0.0
109665269,Queue Wait,10000.0,10000.0,4.415699999999985,13.122293488307106,16.317773245550192,31954.797572430878,131222.93488307105,8286.760263012635,163177.73245550191,45365.29797136705,0.22043280761236578,0.7043885745575749,0.18266738307864616
109665269,Queue,10000.0,10000.0,2.44419999999999,3.5351520938649017,6.726556285392345,31914.04191527443,35351.52093864902,0.0,67265.56285392345,45362.067512462694,0.2204485057311953,0.7035402852064981,0.0
109665269,Source,10000.0,10000.0,1.0,0.0,4.535916731827419,45359.167318274194,0.0,0.0,45359.167318274194,45359.167318274194,0.22046260086373376,1.0,0.0
131223651,Queue Wait,10000.0,10000.0,4.636299999999974,14.007398264843234,17.206821882262272,31994.236174190366,140073.98264843234,8179.5477336367785,172068.2188226227,45793.07174710662,0.21837364514931976,0.6986697977126176,0.17861976542671204
131223651,Queue,10000.0,10000.0,2.4999999999999916,3.7318444100556967,6.933008833783025,32011.644237273285,37318.44410055697,0.0,69330.08833783025,45777.01098431118,0.21845026105848692,0.6992952040543757,0.0
131223651,Source,10000.0,10000.0,1.0,0.0,4.576987318494834,45769.87318494834,0.0,0.0,45769.87318494834,45769.87318494834,0.21848432831770556,1.0,0.0
1154292213,Queue Wait,10000.0,10000.0,6.448599999999993,21.36350065580868,24.564798576506377,32012.979206976986,213635.00655808678,8447.909665701223,245647.98576506376,44006.310479281114,0.22724013649606373,0.72746337646391,0.1919704145540362
1154292213,Queue,10000.0,10000.0,2.747199999999997,4.44893476849547,7.657629111877436,32086.943433819662,44489.3476849547,0.0,76576.29111877436,43995.980516699405,0.22729349096343776,0.7293153387419228,0.0
1154292213,Source,10000.0,10000.0,1.0,0.0,4.399227631794027,43992.27631794027,0.0,0.0,43992.27631794027,43992.27631794027,0.227312629329025,1.0,0.0
38350038,Queue Wait,10000.0,10000.0,4.648799999999998,13.935145386230541,17.129430834735953,31942.85448505413,139351.4538623054,8407.419870181548,171294.30834735953,45576.98331400549,0.21940899271688016,0.7008549527067605,0.1844663525064417
38350038,Queue,10000.0,10000.0,2.5544999999999978,3.877421356640601,7.068666084260912,31912.447276203115,38774.21356640601,0.0,70686.66084260913,45541.12680848272,0.21958174293872215,0.7007390794348757,0.0
38350038,Source,10000.0,10000.0,1.0,0.0,4.553436021066224,45534.36021066224,0.0,0.0,45534.36021066224,45534.36021066224,0.21961437371109518,1.0,0.0
1049028409,Queue Wait,10000.0,10000.0,5.216199999999986,16.20602399529365,19.414901656431482,32088.776611378347,162060.23995293648,8312.926243973727,194149.01656431484,44776.89644188504,0.22332945770323281,0.7166369078979307,0.18565213099936242
